id,city,country,state
5521233,Fabens,US,TX
5521746,Fort Stockton,US,TX
5523074,Hereford,US,TX
5523335,Homestead Meadows North,US,TX
5523336,Homestead Meadows South,US,TX
5523369,Horizon City,US,TX
5524527,Kermit,US,TX
5524849,Lamesa,US,TX
5525042,Levelland,US,TX
5525295,Littlefield,US,TX
5525577,Lubbock,US,TX
5526337,Midland,US,TX
5526514,Monahans,US,TX
5526805,Muleshoe,US,TX
5527554,Odessa,US,TX
5527953,Pampa,US,TX
5528182,Pecos,US,TX
5528274,Perryton,US,TX
5528450,Plainview,US,TX
5528596,Post,US,TX
5530022,San Angelo,US,TX
5530058,San Elizario,US,TX
5530452,Seminole,US,TX
5530825,Slaton,US,TX
5530921,Snyder,US,TX
5530932,Socorro,US,TX
5530937,Socorro Mission Number 1 Colonia,US,TX
5531968,Sweetwater,US,TX
5533366,West Odessa,US,TX
7261282,Fort Bliss,US,TX
7261291,Fort Hood,US,TX
7261570,Lackland Air Force Base,US,TX
5536630,Cedar City,US,UT
5538914,Enoch,US,UT
5538927,Ephraim,US,UT
5540831,Hurricane,US,UT
5541061,Ivins,US,UT
5543307,Moab,US,UT
5543853,Nephi,US,UT
5545269,Price,US,UT
5545710,Richfield,US,UT
5546220,Saint George,US,UT
5546441,Santa Clara,US,UT
5546452,Santaquin,US,UT
5549222,Washington,US,UT
5555083,Little Cottonwood Creek Valley,US,UT
5555097,Salem,US,UT
5770732,Alpine,US,UT
5771716,Bluffdale,US,UT
5771826,Bountiful,US,UT
5771960,Brigham City,US,UT
5772418,Canyon Rim,US,UT
5772581,Cedar Hills,US,UT
5772654,Centerville,US,UT
5772959,Clearfield,US,UT
5773001,Clinton,US,UT
5773304,Cottonwood Heights,US,UT
5774001,Draper,US,UT
5774215,Eagle Mountain,US,UT
5774301,East Millcreek,US,UT
5774662,Farmington,US,UT
5774685,Farr West,US,UT
5775346,Grantsville,US,UT
5775615,Harrisville,US,UT
5775699,Heber,US,UT
5775782,Herriman,US,UT
5775863,Highland,US,UT
5776008,Holladay,US,UT
5776092,Hooper,US,UT
5776228,Hyrum,US,UT
5776715,Kaysville,US,UT
5776727,Kearns,US,UT
5777107,Layton,US,UT
5777224,Lehi,US,UT
5777332,Lindon,US,UT
5777544,Logan,US,UT
5777793,Magna,US,UT
5777915,Mapleton,US,UT
5778244,Midvale,US,UT
5778352,Millcreek,US,UT
5778601,Mount Olympus,US,UT
5778755,Murray,US,UT
5778898,Nibley,US,UT
5779025,North Logan,US,UT
5779036,North Ogden,US,UT
5779068,North Salt Lake,US,UT
5779206,Ogden,US,UT
5779333,Oquirrh,US,UT
5779334,Orem,US,UT
5779451,Park City,US,UT
5779548,Payson,US,UT
5779798,Plain City,US,UT
5779816,Pleasant Grove,US,UT
5779833,Pleasant View,US,UT
5780020,Providence,US,UT
5780026,Provo,US,UT
5780531,Riverdale,US,UT
5780557,Riverton,US,UT
5780699,Roosevelt,US,UT
5780802,Roy,US,UT
5780993,Salt Lake City,US,UT
5781061,Sandy City,US,UT
5781070,Sandy Hills,US,UT
5781087,Saratoga Springs,US,UT
5781551,Smithfield,US,UT
5781609,Snyderville,US,UT
5781765,South Jordan Heights,US,UT
5781770,South Jordan,US,UT
5781783,South Ogden,US,UT
5781794,South Salt Lake,US,UT
5781809,South Weber,US,UT
5781860,Spanish Fork,US,UT
5781993,Springville,US,UT
5782055,Stansbury park,US,UT
5782272,Summit Park,US,UT
5782320,Sunset,US,UT
5782391,Syracuse,US,UT
5782476,Taylorsville,US,UT
5783695,Tooele,US,UT
5783768,Tremonton,US,UT
5784154,Vernal,US,UT
5784384,Washington Terrace,US,UT
5784504,West Bountiful,US,UT
5784540,West Haven,US,UT
5784549,West Jordan,US,UT
5784580,West Point,US,UT
5784607,West Valley City,US,UT
5784731,White City,US,UT
5785116,Woods Cross,US,UT
5844096,American Fork,US,UT
4046704,Fort Hunt,US,VA
4743815,Abingdon,US,VA
4744091,Alexandria,US,VA
4744468,Annandale,US,VA
4744645,Aquia Harbour,US,VA
4744709,Arlington,US,VA
4744870,Ashburn,US,VA
4744905,Ashland,US,VA
4745272,Baileys Crossroads,US,VA
4746265,Bedford,US,VA
4746457,Belle Haven,US,VA
4746526,Bellwood,US,VA
4746535,Belmont,US,VA
4746664,Bensley,US,VA
4747554,Big Stone Gap,US,VA
4747845,Blacksburg,US,VA
4748125,Bluefield,US,VA
4748305,Bon Air,US,VA
4748703,Brambleton,US,VA
4748726,Brandermill,US,VA
4748925,Bridgewater,US,VA
4748993,Bristol,US,VA
4749103,Broadlands,US,VA
4749627,Buckhall,US,VA
4749715,Buena Vista,US,VA
4749854,Bull Run,US,VA
4749950,Burke,US,VA
4751421,Cave Spring,US,VA
4751839,Centreville,US,VA
4751886,Chamberlayne,US,VA
4751935,Chantilly,US,VA
4752031,Charlottesville,US,VA
4752136,Cherry Hill,US,VA
4752186,Chesapeake,US,VA
4752229,Chester,US,VA
4752665,Christiansburg,US,VA
4753635,Collinsville,US,VA
4753671,Colonial Heights,US,VA
4754219,Countryside,US,VA
4754358,Covington,US,VA
4754901,Crozet,US,VA
4754966,Culpeper,US,VA
4755158,Dale City,US,VA
4755280,Danville,US,VA
4756348,Dranesville,US,VA
4756653,Dumbarton,US,VA
4756736,Dunn Loring,US,VA
4756955,East Hampton,US,VA
4756972,East Highland Park,US,VA
4757673,Emporia,US,VA
4757863,Ettrick,US,VA
4758023,Fairfax,US,VA
4758102,Fairfax Station,US,VA
4758390,Falls Church,US,VA
4758495,Farmville,US,VA
4759120,Fishersville,US,VA
4759430,Floris,US,VA
4759556,Forest,US,VA
4759735,Fort Lee,US,VA
4759968,Franconia,US,VA
4759986,Franklin,US,VA
4760059,Fredericksburg,US,VA
4760232,Front Royal,US,VA
4760363,Gainesville,US,VA
4760376,Galax,US,VA
4761054,Glen Allen,US,VA
4761171,Gloucester Point,US,VA
4761951,Great Falls,US,VA
4762155,Greenbriar,US,VA
4762493,Groveton,US,VA
4762894,Hampton,US,VA
4763231,Harrisonburg,US,VA
4763793,Herndon,US,VA
4764127,Highland Springs,US,VA
4764534,Hollins,US,VA
4764607,Hollymead,US,VA
4764826,Hopewell,US,VA
4765392,Huntington,US,VA
4765520,Hybla Valley,US,VA
4765553,Idylwood,US,VA
4765594,Independent Hill,US,VA
4766586,Jefferson,US,VA
4768185,Lake Barcroft,US,VA
4768313,Lake Monticello,US,VA
4768351,Lake Ridge,US,VA
4768423,Lakeside,US,VA
4768678,Laurel,US,VA
4769125,Leesburg,US,VA
4769339,Lexington,US,VA
4769608,Lincolnia,US,VA
4769667,Linton Hall,US,VA
4770714,Lorton,US,VA
4770931,Lowes Island,US,VA
4771075,Lynchburg,US,VA
4771247,Madison Heights,US,VA
4771401,Manassas,US,VA
4771414,Manassas Park,US,VA
4771494,Mantua,US,VA
4771643,Marion,US,VA
4771808,Martinsville,US,VA
4772354,McLean,US,VA
4772566,Mechanicsville,US,VA
4772735,Merrifield,US,VA
4773677,Montclair,US,VA
4773747,Montrose,US,VA
4775660,New Baltimore,US,VA
4775981,Newington,US,VA
4776024,Newport News,US,VA
4776222,Norfolk,US,VA
4776472,North Springfield,US,VA
4776970,Oakton,US,VA
4778626,Petersburg,US,VA
4778945,Pimmit Hills,US,VA
4779923,Poquoson,US,VA
4779999,Portsmouth,US,VA
4780011,Portsmouth Heights,US,VA
4780087,Potomac Mills,US,VA
4780577,Pulaski,US,VA
4780641,Purcellville,US,VA
4780837,Radford,US,VA
4781530,Reston,US,VA
4781708,Richmond,US,VA
4781711,Richlands,US,VA
4782167,Roanoke,US,VA
4782864,Rose Hill,US,VA
4784112,Salem,US,VA
4784352,Sandston,US,VA
4784902,Seven Corners,US,VA
4785576,Short Pump,US,VA
4786274,Smithfield,US,VA
4786522,South Boston,US,VA
4786667,South Riding,US,VA
4786714,South Suffolk,US,VA
4787117,Springfield,US,VA
4787440,Staunton,US,VA
4787534,Sterling,US,VA
4787974,Strasburg,US,VA
4788070,Stuarts Draft,US,VA
4788145,Sudley,US,VA
4788158,Suffolk,US,VA
4788216,Sugarland Run,US,VA
4789648,Timberlake,US,VA
4790025,Triangle,US,VA
4790207,Tuckahoe,US,VA
4790534,Tysons Corner,US,VA
4791160,Vienna,US,VA
4791237,Vinton,US,VA
4791259,Virginia Beach,US,VA
4792255,Warrenton,US,VA
4792522,Waynesboro,US,VA
4792829,West Gate,US,VA
4792867,West Lynchburg,US,VA
4792901,West Springfield,US,VA
4793846,Williamsburg,US,VA
4794120,Winchester,US,VA
4794350,Wolf Trap,US,VA
4794531,Woodlawn,US,VA
4794641,Woodstock,US,VA
4794814,Wyndham,US,VA
4794837,Wytheville,US,VA
4794966,Yorkshire,US,VA
7257902,Fort Belvoir,US,VA
7258318,Mount Vernon,US,VA
7728582,Woodlake,US,VA
8097131,Oak Hill,US,VA
5233500,Barre,US,VT
5233742,Bennington,US,VT
5234141,Brattleboro,US,VT
5234372,Burlington,US,VT
5235024,Colchester,US,VT
5235952,Essex Junction,US,VT
5238190,Lyndon,US,VT
5238499,Middlebury (village),US,VT
5238685,Montpelier,US,VT
5238755,Morristown,US,VT
5240399,Rockingham,US,VT
5240509,Rutland,US,VT
5240569,Saint Albans,US,VT
5240656,Saint Johnsbury,US,VT
5241248,South Burlington,US,VT
5243008,Williston,US,VT
5243081,Winooski,US,VT
6424355,St Johnsbury,US,VT
5555235,Lea Hill,US,WA
5785243,Aberdeen,US,WA
5785378,Airway Heights,US,WA
5785453,Alderwood Manor,US,WA
5785657,Anacortes,US,WA
5785868,Arlington,US,WA
5785909,Artondale,US,WA
5785965,Auburn,US,WA
5786322,Barberton,US,WA
5786485,Battle Ground,US,WA
5786882,Bellevue,US,WA
5786899,Bellingham,US,WA
5787316,Birch Bay,US,WA
5787776,Bonney Lake,US,WA
5787829,Bothell,US,WA
5787893,Boulevard Park,US,WA
5788054,Bremerton,US,WA
5788125,Brier,US,WA
5788516,Burien,US,WA
5788539,Burlington,US,WA
5788816,Camano,US,WA
5788822,Camas,US,WA
5789683,Centralia,US,WA
5789817,Chehalis,US,WA
5789856,Cheney,US,WA
5790218,Clarkston,US,WA
5790562,College Place,US,WA
5790971,Cottage Lake,US,WA
5791127,Country Homes,US,WA
5791159,Covington,US,WA
5792244,Des Moines,US,WA
5792474,Dishman,US,WA
5792869,DuPont,US,WA
5792990,Duvall,US,WA
5793237,East Port Orchard,US,WA
5793242,East Renton Highlands,US,WA
5793271,East Wenatchee,US,WA
5793272,East Wenatchee Bench,US,WA
5793406,Edgewood,US,WA
5793427,Edmonds,US,WA
5793609,Elk Plain,US,WA
5793639,Ellensburg,US,WA
5793822,Enumclaw,US,WA
5793832,Ephrata,US,WA
5793933,Everett,US,WA
5794097,Fairwood,US,WA
5794098,Fairwood,US,WA
5794242,Felida,US,WA
5794245,Federal Way,US,WA
5794276,Ferndale,US,WA
5794328,Fife,US,WA
5794369,Finley,US,WA
5794416,Fircrest,US,WA
5794559,Five Corners,US,WA
5795011,Frederickson,US,WA
5795440,Gig Harbor,US,WA
5795906,Graham,US,WA
5795969,Grandview,US,WA
5796984,Hazel Dell,US,WA
5797430,Hobart,US,WA
5797693,Hoquiam,US,WA
5798487,Issaquah,US,WA
5799571,Kelso,US,WA
5799587,Kenmore,US,WA
5799610,Kennewick,US,WA
5799625,Kent,US,WA
5799819,Kingsgate,US,WA
5799841,Kirkland,US,WA
5799884,Klahanie,US,WA
5800112,Lacey,US,WA
5800227,Lake Forest Park,US,WA
5800314,Lake Shore,US,WA
5800317,Lake Stevens,US,WA
5800420,Lakewood,US,WA
5800870,Liberty Lake,US,WA
5801617,Longview,US,WA
5802035,Lynden,US,WA
5802049,Lynnwood,US,WA
5802236,Maltby,US,WA
5802247,Manchester,US,WA
5802340,Maple Valley,US,WA
5802349,Maplewood,US,WA
5802493,Martha Lake,US,WA
5802570,Marysville,US,WA
5802984,Mead,US,WA
5803066,Medical Lake,US,WA
5803139,Mercer Island,US,WA
5803357,Midland,US,WA
5803457,Mill Creek,US,WA
5803482,Mill Plain,US,WA
5803556,Milton,US,WA
5803622,Minnehaha,US,WA
5803786,Monroe,US,WA
5803990,Moses Lake,US,WA
5804127,Mount Vernon,US,WA
5804135,Mount Vista,US,WA
5804191,Mountlake Terrace,US,WA
5804306,Mukilteo,US,WA
5804676,Newcastle,US,WA
5804885,Normandy Park,US,WA
5804915,North Bend,US,WA
5804953,North Creek,US,WA
5805441,Oak Harbor,US,WA
5805505,Ocean Shores,US,WA
5805687,Olympia,US,WA
5805782,Opportunity,US,WA
5805815,Orchards,US,WA
5805849,Orting,US,WA
5805879,Othello,US,WA
5806017,Pacific,US,WA
5806253,Parkland,US,WA
5806274,Parkwood,US,WA
5806298,Pasco,US,WA
5807212,Port Angeles,US,WA
5807236,Port Orchard,US,WA
5807239,Port Townsend,US,WA
5807337,Poulsbo,US,WA
5807367,Prairie Ridge,US,WA
5807487,Prosser,US,WA
5807540,Pullman,US,WA
5807575,Puyallup,US,WA
5807713,Quincy,US,WA
5808079,Redmond,US,WA
5808189,Renton,US,WA
5808276,Richland,US,WA
5808432,Riverton,US,WA
5809333,Salmon Creek,US,WA
5809402,Sammamish,US,WA
5809805,SeaTac,US,WA
5809844,Seattle,US,WA
5809902,Sedro-Woolley,US,WA
5809928,Selah,US,WA
5809983,Sequim,US,WA
5810176,Shelton,US,WA
5810301,Shoreline,US,WA
5810490,Silverdale,US,WA
5810988,Snohomish,US,WA
5810995,Snoqualmie,US,WA
5811456,South Hill,US,WA
5811581,Spanaway,US,WA
5811696,Spokane,US,WA
5811729,Spokane Valley,US,WA
5811995,Stanwood,US,WA
5812092,Steilacoom,US,WA
5812434,Sudden Valley,US,WA
5812505,Summit,US,WA
5812543,Sumner,US,WA
5812604,Sunnyside,US,WA
5812944,Tacoma,US,WA
5813249,Terrace Heights,US,WA
5813747,Toppenish,US,WA
5813832,Tracyton,US,WA
5814043,Tukwila,US,WA
5814047,Tulalip,US,WA
5814095,Tumwater,US,WA
5814419,Union Gap,US,WA
5814450,University Place,US,WA
5814616,Vancouver,US,WA
5814647,Vashon,US,WA
5814686,Veradale,US,WA
5814916,Walla Walla,US,WA
5814941,Waller,US,WA
5814950,Walnut Grove,US,WA
5815136,Washougal,US,WA
5815342,Wenatchee,US,WA
5815538,West Lake Sammamish,US,WA
5815539,West Lake Stevens,US,WA
5815599,West Richland,US,WA
5815605,West Valley,US,WA
5815759,White Center,US,WA
5816320,Bainbridge Island,US,WA
5816413,Wollochet,US,WA
5816449,Woodinville,US,WA
5816457,Woodland,US,WA
5816494,Woods Creek,US,WA
5816605,Yakima,US,WA
5816656,Yelm,US,WA
7174365,City of Sammamish,US,WA
7176035,Silver Firs,US,WA
7260679,Clarkston Heights-Vineland,US,WA
7260845,Bangor Trident Base,US,WA
7260966,Bryn Mawr-Skyway,US,WA
7261292,Fort Lewis,US,WA
7261476,Inglewood-Finn Hill,US,WA
7261595,Lake Morton-Berrydale,US,WA
7261608,Lakeland North,US,WA
7261609,Lakeland South,US,WA
7261759,East Hill-Meridian,US,WA
7262053,Otis Orchards-East Farms,US,WA
7262428,Union Hill-Novelty Hill,US,WA
7262495,West Clarkston-Highland,US,WA
7262515,West Side Highway,US,WA
7262660,Tanglewilde-Thompson Place,US,WA
5243770,Allouez,US,WI
5243819,Altoona,US,WI
5244010,Antigo,US,WI
5244080,Appleton,US,WI
5244247,Ashland,US,WI
5244267,Ashwaubenon,US,WI
5244638,Baraboo,US,WI
5245193,Beaver Dam,US,WI
5245359,Bellevue,US,WI
5245387,Beloit,US,WI
5245497,Berlin,US,WI
5246835,Brookfield,US,WI
5246917,Brown Deer,US,WI
5247214,Burlington,US,WI
5247415,Caledonia,US,WI
5248171,Cedarburg,US,WI
5248511,Chippewa Falls,US,WI
5249503,Cottage Grove,US,WI
5249871,Cudahy,US,WI
5250188,De Forest,US,WI
5250201,De Pere,US,WI
5250393,Delafield,US,WI
5250399,Delavan,US,WI
5251436,Eau Claire,US,WI
5251524,Edgerton,US,WI
5251729,Elkhorn,US,WI
5251784,Elm Grove,US,WI
5252182,Evansville,US,WI
5253219,Fitchburg,US,WI
5253352,Fond du Lac,US,WI
5253498,Fort Atkinson,US,WI
5253662,Fox Point,US,WI
5253710,Franklin,US,WI
5254218,Germantown,US,WI
5254404,Glendale,US,WI
5254739,Grafton,US,WI
5254962,Green Bay,US,WI
5255057,Greendale,US,WI
5255068,Greenfield,US,WI
5255320,Hales Corners,US,WI
5255628,Hartford,US,WI
5255640,Hartland,US,WI
5256613,Holmen,US,WI
5257029,Howard,US,WI
5257080,Hudson,US,WI
5257669,Jackson,US,WI
5257754,Janesville,US,WI
5257784,Jefferson,US,WI
5258296,Kaukauna,US,WI
5258393,Kenosha,US,WI
5258575,Kimberly,US,WI
5258916,Kronenwetter,US,WI
5258957,La Crosse,US,WI
5259169,Lake Geneva,US,WI
5259182,Lake Hallie,US,WI
5259218,Lake Mills,US,WI
5260262,Little Chute,US,WI
5261457,Madison,US,WI
5261585,Manitowoc,US,WI
5261852,Marinette,US,WI
5261969,Marshfield,US,WI
5262137,Mayville,US,WI
5262262,McFarland,US,WI
5262596,Menasha,US,WI
5262630,Menomonee Falls,US,WI
5262634,Menomonie,US,WI
5262649,Mequon,US,WI
5262680,Merrill,US,WI
5262838,Middleton,US,WI
5263023,Milton,US,WI
5263045,Milwaukee,US,WI
5263323,Monona,US,WI
5263331,Monroe,US,WI
5263667,Mount Horeb,US,WI
5263965,Mukwonago,US,WI
5264049,Muskego,US,WI
5264223,Neenah,US,WI
5264381,New Berlin,US,WI
5264455,New London,US,WI
5264475,New Richmond,US,WI
5264814,North Fond du Lac,US,WI
5264870,North La Crosse,US,WI
5265228,Oak Creek,US,WI
5265499,Oconomowoc,US,WI
5265702,Onalaska,US,WI
5265785,Oregon,US,WI
5265838,Oshkosh,US,WI
5266731,Pewaukee,US,WI
5267332,Platteville,US,WI
5267403,Pleasant Prairie,US,WI
5267537,Plover,US,WI
5267585,Plymouth,US,WI
5267776,Port Washington,US,WI
5267785,Portage,US,WI
5268002,Prairie du Chien,US,WI
5268249,Racine,US,WI
5268570,Reedsburg,US,WI
5268720,Rhinelander,US,WI
5268742,Rib Mountain,US,WI
5268798,Rice Lake,US,WI
5268838,Richfield,US,WI
5268850,Richland Center,US,WI
5268955,Ripon,US,WI
5268986,River Falls,US,WI
5269583,Rothschild,US,WI
5270249,Saint Francis,US,WI
5271991,Salem,US,WI
5272873,Shawano,US,WI
5272893,Sheboygan,US,WI
5272907,Sheboygan Falls,US,WI
5273084,Shorewood,US,WI
5273439,Slinger,US,WI
5273614,Somers,US,WI
5273812,South Milwaukee,US,WI
5273927,Sparta,US,WI
5274644,Stevens Point,US,WI
5274787,Stoughton,US,WI
5274867,Sturgeon Bay,US,WI
5274885,Sturtevant,US,WI
5274887,Suamico,US,WI
5275020,Sun Prairie,US,WI
5275191,Superior,US,WI
5275222,Sussex,US,WI
5275760,Tichigan,US,WI
5275871,Tomah,US,WI
5276542,Twin Lakes,US,WI
5276609,Two Rivers,US,WI
5277142,Verona,US,WI
5278003,Waterford,US,WI
5278005,Watertown,US,WI
5278052,Waukesha,US,WI
5278073,Waunakee,US,WI
5278083,Waupaca,US,WI
5278106,Waupun,US,WI
5278120,Wausau,US,WI
5278159,Wauwatosa,US,WI
5278420,West Allis,US,WI
5278422,West Bend,US,WI
5278693,Weston,US,WI
5278897,Whitefish Bay,US,WI
5278931,Whitewater,US,WI
5279285,Wind Lake,US,WI
5279436,Wisconsin Rapids,US,WI
4798308,Beckley,US,WV
4799622,Bluefield,US,WV
4800081,Bridgeport,US,WV
4800195,Brookhaven,US,WV
4800587,Buckhannon,US,WV
4801850,Charles Town,US,WV
4801859,Charleston,US,WV
4801895,Cheat Lake,US,WV
4802316,Clarksburg,US,WV
4803372,Cross Lanes,US,WV
4804563,Dunbar,US,WV
4805033,Elkins,US,WV
4805404,Fairmont,US,WV
4807310,Grafton,US,WV
4809537,Huntington,US,WV
4809558,Hurricane,US,WV
4810884,Keyser,US,WV
4813878,Martinsburg,US,WV
4815352,Morgantown,US,WV
4815462,Moundsville,US,WV
4816520,New Martinsville,US,WV
4816665,Nitro,US,WV
4816993,Oak Hill,US,WV
4817641,Parkersburg,US,WV
4817825,Pea Ridge,US,WV
4819079,Princeton,US,WV
4820938,Saint Albans,US,WV
4822764,South Charleston,US,WV
4824469,Teays Valley,US,WV
4825976,Vienna,US,WV
5280814,Weirton,US,WV
5280822,Weirton Heights,US,WV
5280854,Wheeling,US,WV
5820705,Casper,US,WY
5821086,Cheyenne,US,WY
5821593,Cody,US,WY
5823516,Douglas,US,WY
5824805,Evanston,US,WY
5826027,Gillette,US,WY
5826559,Green River,US,WY
5828648,Jackson,US,WY
5830007,Lander,US,WY
5830062,Laramie,US,WY
5835606,Powell,US,WY
5835956,Ranchettes,US,WY
5836068,Rawlins,US,WY
5836665,Riverton,US,WY
5836898,Rock Springs,US,WY
5838198,Sheridan,US,WY
5841207,Torrington,US,WY
5843495,Worland,US,WY
